Transaccion_ID,SKU_ID,Fecha_Venta,Cantidad_Vendida,Precio_Venta_Final,Costo_Envio,Tiempo_Entrega_Real,Estado_Envio,Ciudad_Destino,Canal_Venta,Categoria,Stock_Actual,Costo_Unitario_USD,Punto_Reorden,Lead_Time_Dias,Bodega_Origen,Ultima_Revision,_catalog_match,NPS,Rating_Producto,Rating_Logistica,Ticket_Soporte,Venta_Fantasma,Ingreso_USD,Margen_USD,Margen_Pct,Brecha_Entrega_Dias
TRX-11518,PROD-2836,2025-10-27,1,1403.13,59.07,11,En Camino,Cali,Físico,Laptops,1765.0,887.16,216.0,27.5,BOD-EXT-99,2025-01-21,both,,,,,False,1403.13,456.90000000000015,32.562912916123246,-16.5
TRX-11519,PROD-2482,2025-03-08,7,1544.22,83.69,1,Devuelto,Barranquilla,Online,Laptops,1955.0,239.01,290.0,3.0,NORTE,2024-06-20,both,,,,,False,10809.54,9052.78,83.74805958440415,-2.0
TRX-11520,PROD-3102,2025-06-20,8,567.6,75.51,8,En Camino,Ventas_Web,Físico,Monitores,1205.0,1238.53,172.0,27.5,SUR,2024-08-29,both,55.3,5.0,4.0,0.0,False,4540.8,-5442.95,-119.86764446793516,-19.5
TRX-11521,PROD-3431,2025-01-25,10,822.01,86.34,13,En Camino,Bogotá,Online,Sin categoría,298.0,1005.41,174.0,0.0,OCCIDENTE,2025-08-07,both,,,,,False,8220.1,-1920.34,-23.361516283256893,13.0
TRX-11522,PROD-1446,2025-03-02,2,84.36,53.19,26,En Camino,Ventas_Web,WhatsApp,Smartphones,897.0,365.94,281.0,27.5,NORTE,2025-11-06,both,,,,,False,168.72,-616.3499999999999,-365.30938833570406,-1.5
TRX-11523,PROD-2851,2024-12-18,10,481.76,64.34,24,Desconocido,Bogotá,WhatsApp,Laptops,374.0,261.0,221.0,3.0,SUR,2024-07-16,both,,,,,False,4817.6,2143.26,44.48812686815012,21.0
TRX-11524,PROD-3063,2025-07-28,5,1560.65,52.345,17,Retrasado,Bucaramanga,Online,Sin categoría,154.0,1479.12,245.0,5.0,BOD-EXT-99,2025-09-04,both,,,,,False,7803.25,355.3050000000005,4.553295101400065,12.0
TRX-11525,PROD-1907,2026-01-24,11,1215.91,86.18,24,Retrasado,Barranquilla,App,Smartphones,619.0,781.46,268.0,10.0,SUR,2024-08-27,both,,,,,False,13375.01,4692.769999999999,35.08610460851991,14.0
TRX-11526,PROD-3519,2025-05-06,8,419.48,27.07,24,Devuelto,Barranquilla,Físico,,,,,,,,left_only,,,,,True,3355.84,,,
TRX-11527,PROD-1177,2025-02-14,11,522.31,47.18,12,Entregado,Medellín,WhatsApp,Smartphones,569.0,591.51,191.0,10.0,NORTE,2025-06-01,both,-63.96666666666667,3.6666666666666665,3.0,0.6666666666666666,False,5745.41,-808.3799999999998,-14.070014150426163,2.0
TRX-11528,PROD-3978,2025-09-02,8,1635.44,63.96,26,Entregado,Bogotá,WhatsApp,,,,,,,,left_only,34.550000000000004,3.0,5.0,0.5,True,13083.52,,,
TRX-11529,PROD-3698,2025-05-28,5,426.08,91.94,16,Entregado,Bogotá,Online,,,,,,,,left_only,,,,,True,2130.4,,,
TRX-11530,PROD-3135,2025-09-19,8,674.97,6.5,10,En Camino,Medellín,App,Monitores,1803.0,1272.27,119.0,10.0,OCCIDENTE,2024-09-27,both,,,,,False,5399.76,-4784.9,-88.61319762359807,0.0
TRX-11531,PROD-2235,2024-09-28,14,1332.07,25.19,29,Devuelto,Medellín,App,Accesorios,1800.0,1430.49,122.0,5.0,NORTE,2025-02-24,both,65.4,3.0,2.0,1.0,False,18648.98,-1403.070000000001,-7.523575015899,24.0
TRX-11532,PROD-2876,2024-10-23,6,1126.61,27.27,16,En Camino,Bucaramanga,App,Monitores,694.0,1496.62,205.0,10.0,NORTE,2024-03-08,both,,,,,False,6759.66,-2247.3299999999995,-33.24619877331108,6.0
TRX-11533,PROD-3635,2025-04-07,5,927.13,36.03,28,Devuelto,Bogotá,Online,,,,,,,,left_only,,,,,True,4635.65,,,
TRX-11534,PROD-1127,2025-05-12,13,1800.48,31.77,3,Perdido,Bucaramanga,Online,Laptops,1241.0,378.46,192.0,5.0,NORTE,2025-10-11,both,-83.5,1.0,2.0,0.0,False,23406.24,18454.49,78.84431672921409,-2.0
TRX-11535,PROD-1249,2025-07-15,14,447.22,61.06,1,Retrasado,Barranquilla,Físico,Smartphones,1304.0,495.46,227.0,3.0,NORTE,2024-04-12,both,-40.6,1.0,1.0,1.0,False,6261.08,-736.4199999999996,-11.761868559417858,-2.0
TRX-11536,PROD-2961,2025-11-10,11,1485.43,52.345,19,Desconocido,Barranquilla,WhatsApp,Laptops,1667.0,88.58,116.0,3.0,ZONA_FRANCA,2024-08-24,both,,,,,False,16339.730000000001,15313.005000000003,93.71638943850358,16.0
TRX-11537,PROD-2645,2025-08-13,4,326.54,89.13,24,Desconocido,Bogotá,WhatsApp,Smartphones,65.0,425.25,185.0,5.0,SUR,2026-01-13,both,,,,,False,1306.16,-483.9699999999999,-37.05288785447418,19.0
TRX-11538,PROD-2746,2025-12-26,5,1235.31,65.51,8,Desconocido,Cali,Online,Accesorios,1164.0,178.44,155.0,0.0,NORTE,2024-06-02,both,7.3,4.0,5.0,0.0,False,6176.549999999999,5218.839999999999,84.4944184050967,8.0
TRX-11539,PROD-3810,2025-02-04,12,1742.54,27.95,16,En Camino,Ventas_Web,WhatsApp,,,,,,,,left_only,,,,,True,20910.48,,,
TRX-11540,PROD-1442,2026-01-28,4,921.22,87.06,28,Perdido,Bucaramanga,Físico,Laptops,1402.0,1421.59,133.0,5.0,SUR,2025-11-14,both,,,,,False,3684.88,-2088.5399999999995,-56.6786435379171,23.0
TRX-11541,PROD-3008,2024-10-05,1,1451.35,65.04,15,Entregado,Cali,Online,Monitores,516.0,910.84,273.0,3.0,BOD-EXT-99,2024-11-01,both,70.6,5.0,3.0,0.0,False,1451.35,475.46999999999986,32.76053329658593,12.0
TRX-11542,PROD-3917,2026-02-01,3,1642.58,25.8,7,Desconocido,Ventas_Web,WhatsApp,,,,,,,,left_only,,,,,True,4927.74,,,
TRX-11543,PROD-2816,2024-09-26,8,280.69,39.36,2,Perdido,Ventas_Web,App,Tablets,1874.0,124.19,280.0,27.5,OCCIDENTE,2024-03-04,both,,,,,False,2245.52,1212.64,54.002636360397595,-25.5
TRX-11544,PROD-1301,2025-03-19,7,1414.6,80.05,13,Desconocido,Barranquilla,Online,Laptops,1621.0,188.27,161.0,5.0,ZONA_FRANCA,2024-05-01,both,14.2,5.0,1.0,1.0,False,9902.199999999999,8504.26,85.88253115469291,8.0
TRX-11545,PROD-1330,2025-05-14,12,1840.48,75.2,5,Retrasado,Medellín,WhatsApp,Laptops,669.0,426.75,235.0,0.0,ZONA_FRANCA,2025-08-24,both,,,,,False,22085.760000000002,16889.56,76.4726230838332,5.0
TRX-11546,PROD-2319,2025-06-08,7,1156.98,59.78,10,Desconocido,Bogotá,WhatsApp,Smartphones,1996.0,1310.99,254.0,0.0,BOD-EXT-99,2025-07-28,both,,,,,False,8098.860000000001,-1137.8499999999997,-14.049508202388974,10.0
TRX-11547,PROD-3491,2025-02-09,11,380.38,18.75,8,Retrasado,Bucaramanga,Físico,Monitores,21.0,864.31,284.0,5.0,NORTE,2025-06-26,both,,,,,False,4184.18,-5341.98,-127.6708936996018,3.0
TRX-11548,PROD-1607,2024-11-26,3,262.62,52.345,13,Desconocido,Barranquilla,Físico,Sin categoría,730.0,870.48,256.0,3.0,BOD-EXT-99,2024-09-01,both,,,,,False,787.86,-1875.925,-238.1038509379839,10.0
TRX-11549,PROD-1269,2025-07-02,9,526.87,81.31,19,Desconocido,Medellín,App,Smartphones,0.0,385.64,287.0,5.0,OCCIDENTE,2024-05-26,both,-25.5,2.0,1.0,0.0,False,4741.83,1189.7600000000002,25.090735011588354,14.0
TRX-11550,PROD-1516,2025-09-20,6,215.99,34.22,6,Retrasado,Bogotá,App,Sin categoría,1994.0,334.56,202.0,3.0,ZONA_FRANCA,2024-08-17,both,,,,,False,1295.94,-745.6400000000001,-57.53661434942976,3.0
TRX-11551,PROD-2126,2025-07-25,8,1031.65,78.3,18,Desconocido,Medellín,App,Accesorios,856.0,1288.22,261.0,3.0,ZONA_FRANCA,2024-09-04,both,,,,,False,8253.2,-2130.8599999999997,-25.818591576600586,15.0
TRX-11552,PROD-3557,2025-04-15,8,148.71,66.52,8,Perdido,Bogotá,Físico,,,,,,,,left_only,-14.1,1.0,4.0,0.0,True,1189.68,,,
TRX-11553,PROD-3593,2024-10-09,3,454.58,30.1,9,Entregado,Bogotá,WhatsApp,,,,,,,,left_only,,,,,True,1363.74,,,
TRX-11554,PROD-3397,2025-04-10,4,885.42,25.18,17,En Camino,Bucaramanga,Online,Smartphones,1202.0,597.16,153.0,27.5,SUR,2025-08-05,both,,,,,False,3541.68,1127.86,31.845338935194594,-10.5
TRX-11555,PROD-3246,2024-10-24,14,953.09,17.44,4,Desconocido,Medellín,Online,Laptops,1873.0,529.83,259.0,5.0,SUR,2024-03-07,both,,,,,False,13343.26,5908.2,44.27853463096724,-1.0
TRX-11556,PROD-3916,2025-04-22,6,1135.14,27.98,22,Entregado,Medellín,Físico,,,,,,,,left_only,,,,,True,6810.84,,,
TRX-11557,PROD-2331,2025-12-01,2,1414.17,19.99,18,Devuelto,Bogotá,Físico,Laptops,1674.0,110.17,267.0,0.0,SUR,2025-05-20,both,,,,,False,2828.34,2588.01,91.50278962218121,18.0
TRX-11558,PROD-2560,2025-06-22,12,103.98,63.62,6,Devuelto,Ventas_Web,Físico,Smartphones,410.0,894.0,142.0,0.0,NORTE,2025-01-21,both,6.5,5.0,3.0,1.0,False,1247.76,-9543.86,-764.8794639994871,6.0
TRX-11559,PROD-3446,2025-07-09,12,170.44,61.88,11,En Camino,Bucaramanga,Físico,Monitores,1946.0,1146.65,211.0,3.0,NORTE,2025-12-12,both,,,,,False,2045.28,-11776.4,-575.7842446999922,8.0
TRX-11560,PROD-3173,2025-07-10,11,131.11,52.345,23,Desconocido,Cali,Online,Tablets,1559.0,78.96,287.0,10.0,ZONA_FRANCA,2025-03-03,both,,,,,False,1442.21,521.3050000000001,36.146261640121764,13.0
TRX-11561,PROD-2207,2026-01-18,12,852.07,60.69,22,Desconocido,Bogotá,App,Laptops,782.0,934.23,289.0,3.0,SUR,2025-08-14,both,,,,,False,10224.84,-1046.6100000000001,-10.23595479244663,19.0
TRX-11562,PROD-2858,2026-01-21,7,93.28,65.98,10,Retrasado,Ventas_Web,Online,Smartphones,1609.0,1250.87,162.0,10.0,BOD-EXT-99,2025-10-12,both,,,,,False,652.96,-8169.11,-1251.0888875275666,0.0
TRX-11563,PROD-3070,2025-05-14,2,1494.7,82.4,26,En Camino,Cali,Físico,Monitores,1242.0,605.11,212.0,5.0,OCCIDENTE,2024-03-29,both,,,,,False,2989.4,1696.78,56.759884926741144,21.0
TRX-11564,PROD-3479,2025-11-04,11,453.77,91.79,11,Perdido,Medellín,App,Laptops,366.0,419.26,299.0,0.0,NORTE,2025-10-05,both,,,,,False,4991.469999999999,287.81999999999965,5.766237200664327,11.0
TRX-11565,PROD-2762,2025-03-23,5,1879.03,26.89,8,Desconocido,Barranquilla,Online,Smartphones,1114.0,949.34,101.0,0.0,NORTE,2025-11-05,both,-7.0,2.5,2.0,0.0,False,9395.15,4621.5599999999995,49.190912332426834,8.0
TRX-11566,PROD-1406,2025-02-15,12,977.94,60.84,21,Retrasado,Bogotá,Físico,Laptops,1490.0,544.91,161.0,10.0,NORTE,2025-05-18,both,,,,,False,11735.28,5135.52,43.76137595353498,11.0
TRX-11567,PROD-3874,2024-11-11,4,898.19,12.44,3,En Camino,Bogotá,Físico,,,,,,,,left_only,-59.9,3.0,2.0,0.0,True,3592.76,,,
TRX-11568,PROD-1468,2025-11-26,9,1563.27,16.41,2,En Camino,Medellín,WhatsApp,Monitores,913.0,567.06,209.0,0.0,OCCIDENTE,2024-08-28,both,,,,,False,14069.43,8949.480000000001,63.60939995436916,2.0
TRX-11569,PROD-3681,2025-11-28,13,1429.18,67.16,18,Perdido,Bucaramanga,WhatsApp,,,,,,,,left_only,,,,,True,18579.34,,,
TRX-11570,PROD-3666,2025-01-03,13,1218.54,51.23,2,Perdido,Bogotá,Físico,,,,,,,,left_only,-97.8,5.0,5.0,1.0,True,15841.02,,,
TRX-11571,PROD-3258,2024-10-25,2,1870.94,77.04,26,Entregado,Barranquilla,Online,Sin categoría,1398.0,1325.12,112.0,5.0,OCCIDENTE,2024-07-24,both,,,,,False,3741.88,1014.6000000000004,27.11471239056304,21.0
TRX-11572,PROD-3952,2026-02-01,7,850.3,52.345,12,Devuelto,Bogotá,WhatsApp,,,,,,,,left_only,,,,,True,5952.099999999999,,,
TRX-11573,PROD-1880,2026-01-06,13,1618.98,45.44,5,En Camino,Ventas_Web,Online,Monitores,434.0,1351.21,287.0,3.0,SUR,2025-04-03,both,-33.15,2.0,1.5,0.5,False,21046.74,3435.570000000002,16.323525638649986,2.0
TRX-11574,PROD-2761,2024-12-20,7,766.38,17.12,26,Entregado,Cali,Online,Smartphones,630.0,554.34,277.0,5.0,OCCIDENTE,2025-05-10,both,,,,,False,5364.66,1467.1599999999999,27.34861109557735,21.0
TRX-11575,PROD-2849,2026-01-20,7,1678.31,87.85,4,Retrasado,Bogotá,WhatsApp,Tablets,1441.0,286.86,220.0,10.0,NORTE,2025-02-26,both,,,,,False,11748.17,9652.3,82.16003003020896,-6.0
TRX-11576,PROD-1935,2025-11-07,1,526.35,12.87,16,Retrasado,Barranquilla,Físico,Laptops,935.0,1292.98,120.0,0.0,SUR,2025-10-24,both,91.3,3.0,1.0,1.0,False,526.35,-779.5,-148.09537380070296,16.0
TRX-11577,PROD-2694,2025-10-12,8,585.64,22.95,14,Devuelto,Medellín,WhatsApp,Monitores,239.0,395.52,180.0,5.0,OCCIDENTE,2024-12-09,both,,,,,False,4685.12,1498.01,31.973780820982174,9.0
TRX-11578,PROD-2388,2025-08-29,2,1358.96,31.31,2,Retrasado,Bucaramanga,Online,Smartphones,1643.0,173.83,285.0,3.0,ZONA_FRANCA,2024-06-29,both,,,,,False,2717.92,2338.9500000000003,86.05661682463061,-1.0
TRX-11579,PROD-2857,2025-08-03,5,433.3,99.55,21,Devuelto,Bogotá,App,Laptops,1487.0,1308.6,157.0,10.0,BOD-EXT-99,2025-07-12,both,,,,,False,2166.5,-4476.05,-206.6028156012001,11.0
TRX-11580,PROD-2633,2025-05-21,2,466.02,44.6,7,Retrasado,Bucaramanga,WhatsApp,Smartphones,1146.0,257.08,168.0,27.5,OCCIDENTE,2025-12-11,both,,,,,False,932.04,373.28,40.049783271104246,-20.5
TRX-11581,PROD-2703,2025-06-15,13,617.47,52.66,21,Retrasado,Medellín,App,Smartphones,649.0,878.24,228.0,10.0,BOD-EXT-99,2025-09-25,both,61.2,3.0,3.0,1.0,False,8027.110000000001,-3442.67,-42.88803816068298,11.0
TRX-11582,PROD-3988,2025-05-03,5,1361.07,78.12,11,En Camino,Bucaramanga,Físico,,,,,,,,left_only,64.6,5.0,3.0,1.0,True,6805.349999999999,,,
TRX-11583,PROD-1389,2025-05-16,7,1779.88,65.46,24,Perdido,Ventas_Web,WhatsApp,Laptops,1771.0,1039.67,177.0,5.0,BOD-EXT-99,2025-05-23,both,,,,,False,12459.16,5116.009999999999,41.06223854577676,19.0
TRX-11584,PROD-2280,2025-02-22,6,1352.39,52.345,12,En Camino,Bogotá,App,Tablets,948.0,363.25,113.0,27.5,NORTE,2025-07-06,both,-93.4,4.0,1.0,0.0,False,8114.34,5882.495,72.49505196972274,-15.5
TRX-11585,PROD-2748,2026-01-03,13,1657.35,84.93,22,Entregado,Bogotá,Físico,Smartphones,1054.0,142.94,111.0,5.0,BOD-EXT-99,2024-04-14,both,,,,,False,21545.55,19602.399999999998,90.98120029426029,17.0
TRX-11586,PROD-2280,2024-11-18,12,1091.69,51.21,29,Perdido,Medellín,Online,Tablets,948.0,363.25,113.0,27.5,NORTE,2025-07-06,both,33.4,1.0,2.0,0.0,False,13100.28,8690.070000000002,66.33499436653263,1.5
TRX-11587,PROD-3724,2025-08-10,5,147.16,97.36,25,En Camino,Medellín,Físico,,,,,,,,left_only,-57.73333333333334,3.0,4.666666666666667,0.0,True,735.8,,,
TRX-11588,PROD-2044,2025-10-02,4,209.93,80.7,26,Perdido,Barranquilla,Físico,Laptops,1936.0,293.33,141.0,5.0,NORTE,2024-11-06,both,,,,,False,839.72,-414.2999999999999,-49.33787452960509,21.0
TRX-11589,PROD-2533,2025-01-12,8,1113.24,43.13,5,Perdido,Bucaramanga,Online,Monitores,174.0,381.08,291.0,5.0,OCCIDENTE,2025-07-07,both,,,,,False,8905.92,5814.150000000001,65.2841031583486,0.0
TRX-11590,PROD-1625,2024-10-07,11,662.32,41.22,24,Perdido,Bogotá,Físico,Tablets,987.0,451.75,254.0,27.5,BOD-EXT-99,2025-12-11,both,,,,,False,7285.52,2275.0500000000006,31.227009190833332,-3.5
TRX-11591,PROD-3813,2025-11-08,14,448.93,93.3,16,Retrasado,Medellín,WhatsApp,,,,,,,,left_only,,,,,True,6285.02,,,
TRX-11592,PROD-2942,2025-06-18,8,937.85,70.02,22,Perdido,Cali,Físico,Laptops,1476.0,546.47,151.0,5.0,BOD-EXT-99,2024-06-27,both,,,,,False,7502.8,3061.02,40.79836860905262,17.0
TRX-11593,PROD-1274,2025-01-14,1,1336.33,64.04,7,Retrasado,Ventas_Web,App,Laptops,893.0,107.12,269.0,0.0,OCCIDENTE,2025-06-13,both,,,,,False,1336.33,1165.17,87.19178645993132,7.0
TRX-11594,PROD-1373,2025-06-01,10,776.13,76.99,28,Desconocido,Medellín,Físico,Sin categoría,1864.0,1340.37,191.0,5.0,NORTE,2025-09-23,both,83.0,4.0,1.0,1.0,False,7761.3,-5719.3899999999985,-73.69113421720586,23.0
TRX-11595,PROD-1349,2026-02-04,2,1607.06,58.28,8,Perdido,Ventas_Web,App,Smartphones,918.0,276.49,195.0,3.0,ZONA_FRANCA,2025-12-19,both,2.599999999999999,3.0,3.0,0.0,False,3214.12,2602.8599999999997,80.98204174081863,5.0
TRX-11596,PROD-1381,2025-10-01,3,1479.66,52.345,4,Retrasado,Barranquilla,Físico,Laptops,1535.0,232.64,281.0,0.0,BOD-EXT-99,2024-11-02,both,92.3,2.0,1.0,0.0,False,4438.9800000000005,3688.7150000000006,83.0982568067439,4.0
TRX-11597,PROD-2768,2025-02-11,13,1472.48,20.12,4,Perdido,Medellín,WhatsApp,Smartphones,510.0,646.16,263.0,3.0,NORTE,2025-06-04,both,,,,,False,19142.24,10722.04,56.01246249132807,1.0
TRX-11598,PROD-1395,2025-01-14,1,1970.53,35.33,27,Entregado,Bogotá,Online,Accesorios,260.0,1053.91,217.0,0.0,SUR,2024-08-14,both,,,,,False,1970.53,881.2899999999998,44.723500784053016,27.0
TRX-11599,PROD-2526,2025-12-16,11,597.51,58.0,6,En Camino,Ventas_Web,Online,Smartphones,1501.0,367.22,208.0,5.0,OCCIDENTE,2024-03-09,both,,,,,False,6572.61,2475.1899999999996,37.659164319805974,1.0
TRX-11601,PROD-3278,2026-01-18,3,1712.4,46.55,2,Perdido,Bogotá,Físico,Monitores,1269.0,1169.16,145.0,5.0,NORTE,2025-08-13,both,,,,,False,5137.200000000001,1583.1700000000003,30.817760647823718,-3.0
TRX-11602,PROD-1245,2025-09-14,10,1163.25,76.8,9,Entregado,Medellín,Físico,Laptops,0.0,1410.87,291.0,3.0,BOD-EXT-99,2024-09-21,both,-17.1,4.0,5.0,0.0,False,11632.5,-2552.999999999999,-21.94713088330109,6.0
TRX-11603,PROD-3402,2024-10-17,12,1581.11,20.6,28,En Camino,Bucaramanga,WhatsApp,Smartphones,966.0,348.68,122.0,10.0,ZONA_FRANCA,2024-09-23,both,,,,,False,18973.32,14768.56,77.83856489006669,18.0
TRX-11604,PROD-3300,2025-09-25,8,834.76,11.13,8,Devuelto,Medellín,Físico,Laptops,987.0,70.32,148.0,5.0,OCCIDENTE,2024-06-26,both,56.3,5.0,3.0,1.0,False,6678.08,6104.39,91.40935718050697,3.0
TRX-11605,PROD-3300,2025-07-29,4,1185.08,84.42,18,Desconocido,Ventas_Web,App,Laptops,987.0,70.32,148.0,5.0,OCCIDENTE,2024-06-26,both,,,,,False,4740.32,4374.62,92.28533094812164,13.0
TRX-11606,PROD-2350,2025-06-04,13,120.78,63.64,28,Desconocido,Medellín,App,Accesorios,987.0,600.62,245.0,3.0,BOD-EXT-99,2025-06-21,both,,,,,False,1570.14,-6301.56,-401.3374603538538,25.0
TRX-11607,PROD-3744,2025-12-29,13,1971.68,21.78,12,Perdido,Bucaramanga,WhatsApp,,,,,,,,left_only,-51.2,1.0,3.0,0.0,True,25631.84,,,
TRX-11608,PROD-1500,2025-06-17,7,1602.04,52.345,16,Devuelto,Barranquilla,App,Smartphones,987.0,754.95,196.0,0.0,ZONA_FRANCA,2025-09-03,both,,,,,False,11214.279999999999,5877.284999999998,52.40893753321657,16.0
TRX-11609,PROD-2682,2025-01-26,7,1738.93,81.6,1,En Camino,Ventas_Web,App,Monitores,61.0,587.91,125.0,10.0,ZONA_FRANCA,2026-01-17,both,,,,,False,12172.51,7975.54,65.52091557123387,-9.0
TRX-11610,PROD-2448,2025-10-20,11,1391.65,67.52,26,En Camino,Medellín,WhatsApp,Laptops,472.0,73.24,274.0,10.0,ZONA_FRANCA,2025-06-05,both,,,,,False,15308.150000000001,14434.990000000002,94.29611024192995,16.0
TRX-11611,PROD-3725,2025-05-30,5,380.24,36.74,20,Perdido,Medellín,App,,,,,,,,left_only,,,,,True,1901.2,,,
TRX-11612,PROD-2732,2025-07-06,12,71.75,40.74,27,Entregado,Cali,App,Smartphones,259.0,507.67,124.0,0.0,NORTE,2024-06-30,both,-9.3,3.0,3.0,0.0,False,861.0,-5271.78,-612.2857142857142,27.0
TRX-11613,PROD-3953,2025-08-22,1,1730.67,19.81,4,Perdido,Medellín,Online,,,,,,,,left_only,,,,,True,1730.67,,,
TRX-11614,PROD-1210,2026-01-12,10,798.7,84.35,14,Entregado,Bogotá,WhatsApp,Smartphones,1314.0,1245.48,238.0,27.5,ZONA_FRANCA,2025-12-18,both,,,,,False,7987.0,-4552.15,-56.99449104795292,-13.5
TRX-11615,PROD-2178,2024-11-14,4,535.09,53.36,18,Perdido,Cali,Online,Smartphones,1186.0,535.44,176.0,27.5,SUR,2026-01-25,both,,,,,False,2140.36,-54.76000000000009,-2.5584481115326434,-9.5
TRX-11616,PROD-3459,2025-09-25,7,1127.73,57.92,5,Entregado,Ventas_Web,Físico,Tablets,1446.0,1185.58,141.0,5.0,NORTE,2025-05-26,both,79.2,5.0,2.0,1.0,False,7894.110000000001,-462.8699999999989,-5.86348556075351,0.0
TRX-11617,PROD-2279,2024-11-04,14,847.59,88.93,28,Retrasado,Bogotá,WhatsApp,Accesorios,114.0,749.77,153.0,5.0,ZONA_FRANCA,2024-09-04,both,-72.3,3.0,4.0,0.0,False,11866.26,1280.5500000000013,10.791521507197729,23.0
TRX-11618,PROD-2440,2025-03-07,5,1306.82,6.5,3,Entregado,Medellín,Físico,Laptops,1898.0,935.03,227.0,5.0,OCCIDENTE,2024-04-09,both,,,,,False,6534.099999999999,1852.4499999999998,28.350499686261305,-2.0
TRX-11619,PROD-1424,2024-11-03,2,972.75,11.36,19,Entregado,Medellín,App,Sin categoría,1816.0,886.48,198.0,5.0,OCCIDENTE,2025-06-29,both,,,,,False,1945.5,161.17999999999995,8.284759701876123,14.0
TRX-11620,PROD-3367,2025-10-07,14,1397.49,52.345,12,En Camino,Ventas_Web,Online,Monitores,774.0,826.75,246.0,10.0,NORTE,2025-11-05,both,,,,,False,19564.86,7938.015,40.57281779680509,2.0
TRX-11621,PROD-3078,2025-12-22,8,1708.31,20.35,26,Devuelto,Medellín,App,Smartphones,770.0,303.43,220.0,5.0,BOD-EXT-99,2025-10-14,both,,,,,False,13666.48,11218.689999999999,82.08909682668836,21.0
TRX-11622,PROD-1871,2025-03-17,2,399.16,7.85,28,Perdido,Ventas_Web,Online,Sin categoría,1764.0,1011.39,157.0,5.0,BOD-EXT-99,2025-05-03,both,-64.0,1.0,4.0,0.0,False,798.32,-1232.31,-154.3629121154424,23.0
TRX-11623,PROD-1633,2024-11-28,11,665.57,67.52,19,En Camino,Bucaramanga,Online,Laptops,205.0,637.86,212.0,27.5,NORTE,2025-11-24,both,12.2,1.0,4.0,0.0,False,7321.27,237.29000000000042,3.2411043439184786,-8.5
TRX-11624,PROD-3689,2024-11-27,8,879.26,65.22,20,Devuelto,Ventas_Web,Online,,,,,,,,left_only,,,,,True,7034.08,,,
TRX-11625,PROD-2975,2025-10-27,13,1924.5,25.03,11,En Camino,Bogotá,Online,Laptops,987.0,316.95,230.0,3.0,NORTE,2025-12-06,both,-6.2,3.0,4.0,1.0,False,25018.5,20873.120000000003,83.43074125147392,8.0
TRX-11626,PROD-1918,2024-12-14,11,737.01,19.19,21,Desconocido,Barranquilla,App,Accesorios,879.0,586.84,147.0,0.0,SUR,2024-07-06,both,,,,,False,8107.11,1632.679999999999,20.13886576104184,21.0
TRX-11627,PROD-1443,2025-09-07,2,768.39,18.84,20,En Camino,Cali,App,Sin categoría,1776.0,478.94,200.0,3.0,BOD-EXT-99,2024-10-12,both,-18.5,1.0,2.0,0.0,False,1536.78,560.06,36.44373300016918,17.0
TRX-11628,PROD-2434,2025-01-05,11,1310.41,95.56,9,Perdido,Medellín,App,Accesorios,1425.0,458.78,109.0,10.0,SUR,2025-09-25,both,,,,,False,14414.51,9272.37,64.32664030896646,-1.0
TRX-11629,PROD-3278,2025-10-27,5,844.21,70.88,20,Desconocido,Barranquilla,Online,Monitores,1269.0,1169.16,145.0,5.0,NORTE,2025-08-13,both,11.9,2.0,2.0,0.0,False,4221.05,-1695.63,-40.17081058030585,15.0
TRX-11630,PROD-2505,2025-07-06,4,1902.94,60.62,27,Retrasado,Bogotá,Físico,Smartphones,1765.0,531.65,156.0,5.0,NORTE,2025-04-15,both,,,,,False,7611.76,5424.54,71.26525271422115,22.0
TRX-11631,PROD-1470,2025-10-01,1,1789.99,35.64,23,En Camino,Ventas_Web,App,Monitores,1553.0,68.7,228.0,5.0,NORTE,2024-04-26,both,70.0,1.0,1.0,0.0,False,1789.99,1685.6499999999999,94.17091715596175,18.0
TRX-11632,PROD-2141,2025-03-27,14,1031.68,52.345,26,Perdido,Barranquilla,App,Laptops,1660.0,1052.31,102.0,0.0,ZONA_FRANCA,2025-07-29,both,,,,,False,14443.52,-341.16499999999974,-2.3620627104750067,26.0
TRX-11633,PROD-3351,2025-07-03,12,1293.1,46.14,27,Entregado,Bogotá,WhatsApp,Monitores,1311.0,1084.81,298.0,5.0,NORTE,2024-04-17,both,27.7,3.0,2.5,0.5,False,15517.199999999999,2453.3399999999997,15.810455494547984,22.0
TRX-11634,PROD-1926,2024-09-26,8,125.48,13.49,5,Devuelto,Bucaramanga,Físico,Monitores,1423.0,140.53,200.0,5.0,BOD-EXT-99,2025-04-05,both,,,,,False,1003.84,-133.89,-13.33778291361173,0.0
TRX-11635,PROD-2757,2025-02-07,10,1394.5,99.82,10,Perdido,Bucaramanga,App,Laptops,116.0,243.98,148.0,5.0,NORTE,2026-01-22,both,,,,,False,13945.0,11405.380000000001,81.78831122266045,5.0
TRX-11636,PROD-3297,2025-03-20,12,1417.33,76.73,9,Retrasado,Barranquilla,App,Smartphones,779.0,1442.53,185.0,27.5,ZONA_FRANCA,2025-11-19,both,,,,,False,17007.96,-379.1300000000015,-2.229132711977224,-18.5
TRX-11637,PROD-3546,2025-05-17,3,724.81,64.04,25,Perdido,Bogotá,WhatsApp,,,,,,,,left_only,,,,,True,2174.43,,,
