Transaccion_ID,SKU_ID,Fecha_Venta,Cantidad_Vendida,Precio_Venta_Final,Costo_Envio,Tiempo_Entrega_Real,Estado_Envio,Ciudad_Destino,Canal_Venta
TRX-12212,PROD-1966,2025-03-23,7,877.56,66.44,1,Devuelto,Bucaramanga,App
TRX-12213,PROD-3642,2025-03-07,1,779.22,83.18,28,Desconocido,Medellín,Físico
TRX-12214,PROD-2500,2024-10-09,2,391.92,91.19,8,Devuelto,Bucaramanga,Físico
TRX-12215,PROD-2483,2025-02-19,12,1928.24,75.86,11,Entregado,Bogotá,App
TRX-12216,PROD-2568,2025-08-27,14,1919.19,31.83,3,Desconocido,Cali,Físico
TRX-12217,PROD-3323,2024-11-06,9,1496.66,62.05,28,Entregado,Medellín,WhatsApp
TRX-12218,PROD-1132,2025-08-18,12,599.54,18.43,29,Retrasado,Barranquilla,App
TRX-12219,PROD-3478,2025-03-30,5,497.91,16.12,12,Retrasado,Barranquilla,WhatsApp
TRX-12220,PROD-1628,2025-02-08,14,1977.33,52.345,13,En Camino,Bogotá,WhatsApp
TRX-12221,PROD-3781,2024-11-22,13,142.42,65.67,20,Retrasado,Barranquilla,App
TRX-12222,PROD-2842,2025-07-13,7,1688.69,85.86,18,Desconocido,Bogotá,Online
TRX-12223,PROD-2519,2025-08-10,2,717.36,11.39,12,Desconocido,Medellín,App
TRX-12224,PROD-2523,2024-10-25,7,843.55,15.07,10,Devuelto,Cali,Físico
TRX-12225,PROD-2818,2025-07-18,7,1665.64,58.73,21,Devuelto,Bogotá,WhatsApp
TRX-12226,PROD-1314,2025-11-11,7,190.3,25.73,28,Devuelto,Bogotá,WhatsApp
TRX-12227,PROD-3350,2025-01-12,5,714.8,63.12,21,Desconocido,Bogotá,Físico
TRX-12228,PROD-1563,2025-07-10,9,1904.53,25.38,15,Devuelto,Ventas_Web,App
TRX-12229,PROD-3168,2024-10-29,2,1401.14,16.07,3,Entregado,Ventas_Web,Online
TRX-12230,PROD-2503,2025-11-27,4,1512.33,56.83,24,Devuelto,Bogotá,Físico
TRX-12231,PROD-2630,2026-01-30,2,1517.44,86.91,15,Devuelto,Barranquilla,Online
TRX-12232,PROD-2287,2024-12-31,8,130.53,52.345,17,Devuelto,Cali,WhatsApp
TRX-12233,PROD-3660,2024-10-15,12,414.38,70.09,29,Perdido,Bucaramanga,App
TRX-12234,PROD-2141,2025-11-16,11,987.61,82.78,16,Desconocido,Ventas_Web,App
TRX-12235,PROD-2022,2025-11-20,1,742.62,30.3,2,Desconocido,Ventas_Web,WhatsApp
TRX-12236,PROD-1464,2026-01-22,9,827.72,89.17,1,En Camino,Medellín,Físico
TRX-12237,PROD-1106,2025-04-28,12,1565.08,40.82,22,Desconocido,Bogotá,WhatsApp
TRX-12238,PROD-1762,2024-12-20,13,39.21,85.98,4,En Camino,Cali,Físico
TRX-12239,PROD-3044,2025-04-19,14,1324.38,49.76,26,Devuelto,Medellín,WhatsApp
TRX-12240,PROD-3120,2025-06-20,5,10.22,30.45,17,Desconocido,Medellín,Online
TRX-12241,PROD-2585,2025-11-17,11,135.49,29.72,7,Devuelto,Bogotá,App
TRX-12242,PROD-3300,2025-05-17,12,822.49,58.93,25,En Camino,Bucaramanga,Online
TRX-12243,PROD-1482,2025-10-15,3,1683.49,12.51,5,Retrasado,Bucaramanga,Físico
TRX-12244,PROD-2072,2025-11-02,12,298.54,52.345,23,Perdido,Ventas_Web,Físico
TRX-12245,PROD-2066,2025-04-19,11,1113.7,93.36,4,Perdido,Bogotá,WhatsApp
TRX-12246,PROD-3883,2025-06-27,4,1360.23,30.79,20,Desconocido,Bogotá,Online
TRX-12247,PROD-2827,2025-12-31,1,466.77,36.88,20,Retrasado,Ventas_Web,App
TRX-12248,PROD-1878,2025-04-16,3,1029.54,27.16,29,Devuelto,Ventas_Web,Físico
TRX-12249,PROD-3506,2024-12-09,11,1823.7,5.29,5,En Camino,Cali,WhatsApp
TRX-12250,PROD-2169,2025-10-28,8,1029.33,70.79,8,Perdido,Bogotá,App
TRX-12251,PROD-3842,2025-08-16,12,323.07,61.1,20,Retrasado,Bucaramanga,WhatsApp
TRX-12252,PROD-3011,2024-12-29,2,1259.35,81.92,23,Retrasado,Medellín,Físico
TRX-12253,PROD-1819,2025-09-03,2,1188.48,8.9,9,Entregado,Bogotá,App
TRX-12254,PROD-1502,2025-09-22,9,63.64,93.22,6,Desconocido,Bucaramanga,WhatsApp
TRX-12255,PROD-1555,2025-09-07,5,190.28,36.43,4,Retrasado,Medellín,Físico
TRX-12256,PROD-1303,2026-01-05,5,321.99,52.345,5,Entregado,Cali,WhatsApp
TRX-12257,PROD-2851,2025-08-24,1,281.22,91.74,8,Entregado,Medellín,WhatsApp
TRX-12258,PROD-1707,2024-12-25,13,526.34,15.18,20,Desconocido,Bucaramanga,WhatsApp
TRX-12259,PROD-3921,2024-12-11,6,913.67,75.67,13,Perdido,Barranquilla,App
TRX-12260,PROD-2823,2024-10-30,8,749.72,60.04,4,Devuelto,Medellín,App
TRX-12261,PROD-1359,2025-11-04,6,1782.39,39.03,7,Devuelto,Barranquilla,Físico
TRX-12262,PROD-3793,2025-05-08,14,1228.1,12.52,22,Retrasado,Ventas_Web,WhatsApp
TRX-12263,PROD-2309,2026-01-18,7,1753.53,62.45,1,En Camino,Medellín,App
TRX-12264,PROD-3735,2025-02-03,14,1058.81,7.51,9,En Camino,Ventas_Web,App
TRX-12265,PROD-2423,2025-04-06,4,188.84,52.62,29,Entregado,Medellín,WhatsApp
TRX-12266,PROD-3906,2026-01-01,2,931.94,62.4,5,Desconocido,Cali,Físico
TRX-12267,PROD-1265,2025-10-17,1,1645.84,74.59,10,Retrasado,Cali,Online
TRX-12268,PROD-3252,2025-07-01,12,396.27,52.345,11,Retrasado,Medellín,WhatsApp
TRX-12269,PROD-3220,2025-01-01,6,191.52,99.18,18,Devuelto,Medellín,Físico
TRX-12270,PROD-2189,2026-01-10,9,665.58,29.71,5,En Camino,Medellín,Online
TRX-12271,PROD-2228,2025-11-21,10,783.91,35.63,24,Perdido,Medellín,Físico
TRX-12272,PROD-1645,2024-12-06,5,619.45,37.41,22,Desconocido,Bogotá,Online
TRX-12273,PROD-3915,2025-07-13,12,279.13,74.5,24,Retrasado,Bucaramanga,Online
TRX-12274,PROD-3906,2025-04-18,2,509.17,93.52,21,Retrasado,Bucaramanga,Físico
TRX-12275,PROD-3868,2024-12-14,1,1367.74,97.56,4,Devuelto,Cali,App
TRX-12276,PROD-3612,2025-11-23,3,778.0,94.85,26,Perdido,Bogotá,Físico
TRX-12277,PROD-1713,2025-12-03,4,1268.77,88.54,19,Perdido,Medellín,Online
TRX-12278,PROD-2480,2025-02-12,7,1077.24,99.14,16,Perdido,Bogotá,WhatsApp
TRX-12279,PROD-3083,2026-01-09,9,1102.62,40.71,2,Desconocido,Medellín,Online
TRX-12280,PROD-1918,2024-11-17,8,504.61,52.345,15,Perdido,Medellín,Online
TRX-12281,PROD-1497,2025-09-18,9,1047.87,95.09,9,En Camino,Bucaramanga,Físico
TRX-12282,PROD-1823,2025-12-06,7,56.95,77.3,17,Desconocido,Medellín,Online
TRX-12283,PROD-1568,2025-07-06,10,869.17,21.0,26,Entregado,Medellín,WhatsApp
TRX-12284,PROD-1969,2025-04-21,8,1149.52,9.32,2,Perdido,Bucaramanga,App
TRX-12285,PROD-3023,2025-12-07,8,372.17,25.38,22,Entregado,Medellín,WhatsApp
TRX-12286,PROD-1107,2025-03-20,1,520.55,78.98,29,Entregado,Medellín,App
TRX-12287,PROD-2478,2025-11-04,12,446.87,65.01,6,Devuelto,Bogotá,WhatsApp
TRX-12288,PROD-3269,2024-11-19,14,150.41,26.31,28,Perdido,Ventas_Web,App
TRX-12289,PROD-3344,2024-12-04,12,702.24,75.48,1,En Camino,Cali,Físico
TRX-12290,PROD-2511,2025-04-25,9,1958.14,18.43,8,Devuelto,Bucaramanga,App
TRX-12291,PROD-2914,2025-10-15,2,714.22,83.07,11,Devuelto,Medellín,Físico
TRX-12292,PROD-3259,2025-06-15,12,926.47,52.345,20,Entregado,Cali,WhatsApp
TRX-12293,PROD-1531,2025-12-13,11,1309.64,80.45,23,Retrasado,Bogotá,Online
TRX-12294,PROD-3506,2024-12-04,14,1300.51,97.39,26,En Camino,Bogotá,Físico
TRX-12295,PROD-1353,2026-01-02,7,1900.29,19.28,15,Desconocido,Ventas_Web,App
TRX-12296,PROD-1269,2025-06-20,13,1716.55,91.13,9,Perdido,Medellín,Físico
TRX-12297,PROD-2266,2026-02-03,10,1589.96,37.4,2,Perdido,Bogotá,Físico
TRX-12298,PROD-2630,2025-09-11,10,1903.74,44.53,7,En Camino,Medellín,Físico
TRX-12299,PROD-3936,2025-05-14,13,469.22,49.5,17,Perdido,Bucaramanga,Físico
TRX-12301,PROD-2960,2024-10-11,5,1775.52,99.5,4,Desconocido,Ventas_Web,Físico
TRX-12302,PROD-3153,2025-01-13,4,1252.03,62.0,3,Retrasado,Medellín,WhatsApp
TRX-12303,PROD-2682,2024-11-24,1,1955.07,93.04,8,Perdido,Medellín,Físico
TRX-12304,PROD-2677,2025-09-29,1,209.7,52.345,11,Devuelto,Barranquilla,Físico
TRX-12305,PROD-3354,2025-03-25,3,884.27,29.23,28,Desconocido,Barranquilla,Online
TRX-12306,PROD-1302,2025-06-26,14,1954.95,42.85,16,Desconocido,Barranquilla,WhatsApp
TRX-12307,PROD-1513,2025-03-03,1,765.34,52.93,28,Perdido,Cali,Online
TRX-12308,PROD-2298,2025-05-23,8,1481.72,35.68,14,Perdido,Barranquilla,Online
TRX-12309,PROD-3631,2025-02-14,3,70.5,97.8,23,En Camino,Medellín,WhatsApp
TRX-12310,PROD-1303,2025-02-15,11,1392.73,73.94,19,Retrasado,Bogotá,WhatsApp
TRX-12311,PROD-2843,2024-12-12,10,1869.91,50.49,23,Desconocido,Cali,Físico
TRX-12312,PROD-2908,2025-08-10,2,771.59,76.37,2,Devuelto,Ventas_Web,WhatsApp
TRX-12313,PROD-3785,2025-12-01,6,52.39,49.41,12,En Camino,Bucaramanga,Físico
TRX-12314,PROD-3119,2025-08-09,4,65.54,6.64,11,En Camino,Bogotá,Online
TRX-12315,PROD-2411,2024-11-04,13,1785.13,56.6,16,Devuelto,Cali,Físico
TRX-12316,PROD-1525,2025-08-01,13,1447.81,52.345,11,Devuelto,Medellín,Físico
TRX-12317,PROD-3258,2025-10-21,14,222.31,64.39,3,En Camino,Ventas_Web,WhatsApp
TRX-12318,PROD-3620,2025-07-12,11,118.63,98.21,23,Perdido,Medellín,Online
TRX-12319,PROD-3407,2025-03-17,14,1611.6,8.88,10,Devuelto,Bogotá,WhatsApp
TRX-12320,PROD-1745,2025-10-03,13,1621.62,53.65,29,Desconocido,Bogotá,Online
TRX-12321,PROD-1528,2024-11-30,11,249.84,14.32,5,Entregado,Barranquilla,App
TRX-12322,PROD-2772,2024-11-17,13,610.03,19.15,28,Devuelto,Bogotá,Online
TRX-12323,PROD-3059,2025-01-19,4,1562.25,62.99,13,Desconocido,Bogotá,Online
TRX-12324,PROD-1226,2025-04-14,2,1055.57,27.0,25,En Camino,Cali,Online
TRX-12325,PROD-1508,2025-11-16,2,1913.6,76.17,24,Entregado,Cali,Online
TRX-12326,PROD-3122,2025-11-11,11,967.31,53.85,6,En Camino,Cali,Físico
TRX-12327,PROD-1626,2024-11-16,6,1357.15,25.73,28,Retrasado,Bogotá,WhatsApp
TRX-12328,PROD-2245,2024-10-30,5,1024.47,52.345,20,Retrasado,Medellín,Online
TRX-12329,PROD-1674,2025-05-23,9,1886.5,51.91,3,Perdido,Medellín,Físico
TRX-12330,PROD-1663,2025-04-11,4,803.33,5.08,22,Devuelto,Medellín,WhatsApp
TRX-12331,PROD-2321,2025-05-16,5,467.29,86.96,9,En Camino,Barranquilla,Físico
TRX-12332,PROD-3905,2026-01-09,1,660.0,6.2,21,Entregado,Bogotá,Online
TRX-12333,PROD-1923,2024-10-07,12,1707.02,5.67,28,Desconocido,Medellín,WhatsApp
TRX-12334,PROD-2417,2025-02-13,12,1000.9,63.09,7,Devuelto,Bucaramanga,Online
TRX-12335,PROD-3125,2024-12-08,2,714.96,97.48,23,Perdido,Bogotá,App
TRX-12336,PROD-2163,2026-01-08,3,1093.08,86.31,7,En Camino,Medellín,Físico
TRX-12337,PROD-1323,2026-01-13,5,275.13,28.94,25,Desconocido,Barranquilla,Online
TRX-12338,PROD-2026,2025-07-28,12,20.67,23.68,2,Desconocido,Bucaramanga,WhatsApp
TRX-12339,PROD-1804,2025-12-06,5,568.36,64.48,8,En Camino,Barranquilla,WhatsApp
TRX-12340,PROD-3601,2025-06-12,4,1213.96,52.345,18,Retrasado,Ventas_Web,Físico
TRX-12341,PROD-3256,2025-03-26,14,1426.24,83.15,27,Perdido,Barranquilla,App
TRX-12342,PROD-2124,2024-11-16,10,1654.96,39.4,1,Desconocido,Medellín,Online
TRX-12343,PROD-1512,2025-07-27,3,1854.06,46.07,28,En Camino,Medellín,WhatsApp
TRX-12344,PROD-3560,2024-09-26,9,830.1,15.97,10,Retrasado,Ventas_Web,App
TRX-12345,PROD-2240,2025-07-18,1,1483.63,19.52,6,Retrasado,Bucaramanga,WhatsApp
TRX-12346,PROD-3516,2024-11-01,6,158.6,58.99,18,Entregado,Bogotá,Físico
TRX-12347,PROD-3185,2025-05-10,7,124.48,14.75,13,Desconocido,Cali,WhatsApp
TRX-12348,PROD-1382,2025-10-04,10,258.35,24.19,21,Perdido,Medellín,App
TRX-12349,PROD-3058,2025-07-05,4,902.65,27.29,1,Perdido,Bogotá,WhatsApp
TRX-12350,PROD-3625,2025-02-07,10,430.45,47.17,23,En Camino,Medellín,App
TRX-12351,PROD-1690,2026-01-13,3,580.98,9.33,29,Entregado,Bucaramanga,Físico
TRX-12352,PROD-3424,2025-01-03,8,1299.28,52.345,1,Devuelto,Ventas_Web,Físico
TRX-12353,PROD-3378,2024-09-29,9,723.46,52.48,12,En Camino,Medellín,Físico
TRX-12354,PROD-1631,2025-03-05,13,1119.17,93.22,28,Retrasado,Bogotá,WhatsApp
TRX-12355,PROD-1701,2025-11-15,1,830.68,7.32,8,Devuelto,Bogotá,Físico
TRX-12356,PROD-3698,2026-01-07,11,346.25,64.94,28,Devuelto,Bogotá,Físico
TRX-12357,PROD-3557,2025-11-19,12,157.3,84.41,21,Desconocido,Bucaramanga,Físico
TRX-12358,PROD-3951,2025-11-16,10,480.1,34.68,5,En Camino,Medellín,App
TRX-12359,PROD-3478,2025-09-22,9,124.82,17.49,3,Desconocido,Barranquilla,Físico
TRX-12360,PROD-2382,2025-06-25,7,1241.04,9.12,18,Entregado,Barranquilla,WhatsApp
TRX-12361,PROD-3308,2024-11-10,1,1593.48,66.17,6,Perdido,Cali,WhatsApp
TRX-12362,PROD-1168,2024-12-27,7,686.08,57.46,4,Entregado,Cali,Físico
TRX-12363,PROD-1116,2024-11-20,5,780.35,26.78,15,En Camino,Ventas_Web,WhatsApp
TRX-12364,PROD-1332,2025-05-11,10,1634.22,52.345,29,Perdido,Bogotá,Físico
TRX-12365,PROD-1186,2025-03-18,13,453.0,84.0,26,Devuelto,Ventas_Web,Físico
TRX-12366,PROD-3627,2024-12-21,13,247.13,74.87,28,Retrasado,Bogotá,WhatsApp
TRX-12367,PROD-3362,2025-07-01,7,1007.23,31.26,4,Desconocido,Bucaramanga,Online
TRX-12368,PROD-2084,2024-10-28,12,1295.92,76.57,6,Entregado,Bogotá,WhatsApp
TRX-12369,PROD-3667,2025-03-12,9,1203.31,28.27,18,Desconocido,Bogotá,App
TRX-12370,PROD-1863,2025-01-26,8,1430.61,69.15,18,Desconocido,Bogotá,App
TRX-12371,PROD-3343,2026-01-18,6,122.93,16.26,29,Perdido,Medellín,Online
TRX-12372,PROD-2706,2025-07-18,2,862.12,70.76,26,Entregado,Barranquilla,App
TRX-12373,PROD-3531,2025-09-12,8,484.76,27.68,10,Perdido,Bogotá,WhatsApp
TRX-12374,PROD-3617,2025-04-14,12,1520.65,59.38,13,Retrasado,Medellín,WhatsApp
TRX-12375,PROD-1124,2025-07-08,14,1746.73,21.38,20,Desconocido,Medellín,App
TRX-12376,PROD-3039,2025-09-13,4,569.86,52.345,22,En Camino,Bogotá,Físico
TRX-12377,PROD-3568,2025-12-28,8,199.48,73.97,18,En Camino,Bogotá,App
TRX-12378,PROD-3234,2024-12-28,7,514.32,10.78,7,Perdido,Bogotá,Online
TRX-12379,PROD-2186,2025-05-18,4,216.98,20.71,27,Perdido,Ventas_Web,App
TRX-12380,PROD-3629,2025-03-14,8,651.62,22.49,8,En Camino,Medellín,Online
TRX-12381,PROD-2237,2025-07-20,11,1081.02,8.93,25,Devuelto,Medellín,Online
TRX-12382,PROD-2978,2024-12-19,11,1947.63,75.78,6,Devuelto,Bucaramanga,WhatsApp
TRX-12383,PROD-2003,2025-10-26,12,804.75,98.19,2,Devuelto,Bucaramanga,App
TRX-12384,PROD-3805,2025-09-08,11,447.88,78.95,22,Retrasado,Ventas_Web,Físico
TRX-12385,PROD-2663,2024-10-09,2,341.94,86.76,8,Perdido,Ventas_Web,Online
TRX-12386,PROD-2218,2025-02-09,9,354.35,5.57,10,Entregado,Bogotá,App
TRX-12387,PROD-2857,2025-06-03,6,393.27,16.2,17,Entregado,Medellín,App
TRX-12388,PROD-1298,2025-06-27,7,1526.91,52.345,27,Perdido,Medellín,WhatsApp
TRX-12389,PROD-3820,2025-02-20,10,131.45,58.11,22,En Camino,Bucaramanga,Físico
TRX-12390,PROD-1245,2025-09-03,1,1994.83,97.9,12,Perdido,Ventas_Web,Físico
TRX-12391,PROD-1647,2025-08-22,3,1050.15,67.77,11,Devuelto,Bogotá,App
TRX-12392,PROD-2800,2025-02-09,14,1093.1,40.54,17,Devuelto,Cali,Físico
TRX-12393,PROD-2702,2025-01-14,10,721.55,18.88,16,Entregado,Medellín,Online
TRX-12394,PROD-2983,2024-11-29,5,1383.61,19.52,22,Perdido,Barranquilla,WhatsApp
TRX-12395,PROD-2902,2025-09-23,12,948.2,39.46,10,Entregado,Bogotá,App
TRX-12396,PROD-1835,2025-03-20,7,664.83,72.81,20,En Camino,Cali,Físico
TRX-12397,PROD-2393,2025-01-25,1,537.63,8.02,3,Desconocido,Cali,App
TRX-12398,PROD-3484,2025-10-24,9,1852.05,85.96,19,Desconocido,Ventas_Web,Físico
TRX-12399,PROD-1588,2025-08-01,5,589.07,94.45,4,Desconocido,Bogotá,Online
TRX-12401,PROD-3942,2025-08-26,13,707.18,89.44,19,Retrasado,Medellín,WhatsApp
TRX-12402,PROD-2307,2025-09-20,12,181.5,91.74,9,En Camino,Bogotá,Físico
TRX-12403,PROD-2414,2025-11-08,3,380.01,6.46,20,Devuelto,Ventas_Web,WhatsApp
TRX-12404,PROD-2633,2025-09-15,7,387.11,97.89,17,Devuelto,Medellín,WhatsApp
TRX-12405,PROD-1535,2025-05-13,10,1390.36,39.8,4,Devuelto,Bogotá,Online
TRX-12406,PROD-2517,2025-11-24,8,819.1,87.58,17,Entregado,Bogotá,Online
TRX-12407,PROD-3109,2025-02-16,10,1566.12,22.75,26,Desconocido,Barranquilla,Físico
TRX-12408,PROD-3300,2025-11-26,10,1420.81,47.42,26,Entregado,Bucaramanga,App
TRX-12409,PROD-1434,2025-01-11,3,392.18,9.2,3,Retrasado,Medellín,Físico
TRX-12410,PROD-2307,2025-09-20,7,1130.2,8.81,20,Devuelto,Bucaramanga,Físico
TRX-12411,PROD-1990,2025-09-15,7,1488.39,94.61,4,Devuelto,Ventas_Web,Online
TRX-12412,PROD-2910,2025-05-18,4,1269.76,52.345,9,Desconocido,Bogotá,Físico
TRX-12413,PROD-1501,2024-09-25,10,1204.03,82.01,6,En Camino,Barranquilla,Físico
TRX-12414,PROD-2095,2025-04-21,9,1481.83,55.33,19,Retrasado,Medellín,App
TRX-12415,PROD-2841,2025-10-31,1,122.99,54.92,7,Desconocido,Ventas_Web,Físico
TRX-12416,PROD-2015,2024-10-17,1,1465.53,76.13,27,Entregado,Barranquilla,App
TRX-12417,PROD-1577,2025-08-19,5,552.58,37.46,16,Retrasado,Cali,Físico
TRX-12418,PROD-1396,2025-03-25,13,1148.03,77.38,15,Desconocido,Cali,Online
TRX-12419,PROD-1207,2025-12-31,3,492.19,51.08,16,Devuelto,Barranquilla,Físico
TRX-12420,PROD-2188,2024-11-22,10,1679.25,65.6,14,Devuelto,Medellín,App
TRX-12421,PROD-2573,2025-01-23,13,966.31,96.66,4,Entregado,Medellín,WhatsApp
TRX-12422,PROD-3520,2026-02-01,9,1289.45,49.77,23,Entregado,Medellín,App
TRX-12423,PROD-2712,2024-11-16,5,1590.22,44.75,2,Retrasado,Ventas_Web,Físico
TRX-12424,PROD-2016,2025-03-04,7,1791.68,52.345,7,Perdido,Medellín,Físico
TRX-12425,PROD-1654,2025-12-28,1,1466.8,91.05,24,Devuelto,Medellín,Físico
TRX-12426,PROD-2341,2025-03-28,2,306.05,90.75,28,Devuelto,Medellín,App
TRX-12427,PROD-3366,2024-10-31,11,1710.52,99.28,7,Perdido,Medellín,App
TRX-12428,PROD-3953,2025-03-26,12,1240.97,57.33,6,Retrasado,Barranquilla,Online
TRX-12429,PROD-2280,2024-12-14,4,1222.81,37.7,20,En Camino,Bucaramanga,Físico
TRX-12430,PROD-1777,2025-04-05,9,1843.47,27.84,29,En Camino,Medellín,WhatsApp
TRX-12431,PROD-1652,2024-10-26,5,505.17,8.24,9,Devuelto,Bucaramanga,App
TRX-12432,PROD-3040,2025-01-13,5,486.78,74.04,17,En Camino,Medellín,App
TRX-12433,PROD-3108,2025-11-21,9,1031.26,27.18,21,Retrasado,Barranquilla,App
TRX-12434,PROD-2912,2025-11-02,8,1504.22,62.63,11,En Camino,Ventas_Web,App
TRX-12435,PROD-3042,2025-05-10,2,900.01,92.08,16,Entregado,Medellín,WhatsApp
TRX-12436,PROD-2263,2025-07-02,7,1271.44,52.345,1,Retrasado,Ventas_Web,Online
TRX-12437,PROD-3037,2025-11-01,1,910.52,95.27,27,Perdido,Medellín,WhatsApp
TRX-12438,PROD-1094,2025-11-21,10,1224.67,5.42,26,Devuelto,Bucaramanga,WhatsApp
TRX-12439,PROD-1368,2025-07-06,11,1646.3,35.12,27,Retrasado,Bogotá,App
TRX-12440,PROD-2610,2025-02-24,11,369.15,84.55,16,En Camino,Medellín,App
TRX-12441,PROD-3070,2025-03-06,9,1393.8,55.96,17,Retrasado,Bucaramanga,Físico
TRX-12442,PROD-2872,2025-12-16,3,1576.98,81.71,6,Desconocido,Bogotá,Online
TRX-12443,PROD-1986,2025-03-23,13,899.75,86.07,22,Perdido,Ventas_Web,Online
TRX-12444,PROD-1881,2025-05-19,2,653.23,47.05,11,Desconocido,Medellín,Online
TRX-12445,PROD-3389,2025-02-06,4,36.95,39.1,7,Retrasado,Bucaramanga,Físico
TRX-12446,PROD-2445,2025-08-27,4,1596.24,48.27,16,Perdido,Medellín,Online
TRX-12447,PROD-1199,2025-11-22,3,662.6,67.02,26,Perdido,Ventas_Web,WhatsApp
TRX-12448,PROD-1207,2025-11-16,2,721.05,52.345,29,Retrasado,Medellín,App
TRX-12449,PROD-2152,2025-06-15,5,678.65,39.88,25,Devuelto,Ventas_Web,WhatsApp
TRX-12450,PROD-3027,2025-03-28,4,1002.49,78.62,22,Devuelto,Bogotá,WhatsApp
TRX-12451,PROD-3447,2024-11-01,5,1407.97,90.88,2,En Camino,Bogotá,Online
TRX-12452,PROD-3679,2025-07-29,13,1546.01,31.82,20,Desconocido,Medellín,App
TRX-12453,PROD-3754,2026-01-28,12,791.22,96.67,13,Retrasado,Medellín,Online
TRX-12454,PROD-2927,2025-03-08,12,1329.57,64.16,13,Desconocido,Bucaramanga,Online
TRX-12455,PROD-2170,2025-10-18,8,1444.16,88.43,15,Desconocido,Medellín,App
TRX-12456,PROD-3198,2025-06-09,11,600.87,14.87,15,Retrasado,Medellín,Físico
TRX-12457,PROD-1033,2025-02-12,2,202.28,28.89,9,Entregado,Barranquilla,Físico
TRX-12458,PROD-1440,2025-04-14,9,1790.38,35.5,18,Devuelto,Cali,Físico
TRX-12459,PROD-2765,2025-03-17,10,1357.46,33.77,14,Perdido,Cali,App
TRX-12460,PROD-1548,2025-06-11,1,1299.74,52.345,23,Entregado,Medellín,WhatsApp
TRX-12461,PROD-2083,2025-06-01,8,127.22,21.33,14,Retrasado,Bogotá,WhatsApp
TRX-12462,PROD-3979,2025-08-17,12,1637.57,87.48,4,Entregado,Bucaramanga,App
TRX-12463,PROD-2498,2025-11-15,5,1136.45,44.77,14,Devuelto,Ventas_Web,Online
TRX-12464,PROD-2651,2025-04-10,2,1697.29,96.5,10,Retrasado,Ventas_Web,Online
TRX-12465,PROD-2498,2025-04-09,8,1949.38,60.43,11,Desconocido,Ventas_Web,App
TRX-12466,PROD-1185,2025-04-06,5,1914.63,18.15,22,Desconocido,Cali,Online
TRX-12467,PROD-2640,2025-08-02,10,1713.62,56.86,1,Devuelto,Bogotá,Online
TRX-12468,PROD-1209,2024-12-08,14,31.79,99.39,27,Entregado,Bucaramanga,Físico
TRX-12469,PROD-3335,2024-10-11,10,1772.6,58.69,14,En Camino,Ventas_Web,App
TRX-12470,PROD-3301,2024-11-23,13,159.37,5.18,8,Perdido,Ventas_Web,Físico
TRX-12471,PROD-1797,2025-08-15,14,1703.88,93.64,6,Perdido,Bucaramanga,WhatsApp
TRX-12472,PROD-2484,2025-10-21,3,567.55,52.345,11,En Camino,Bogotá,WhatsApp
TRX-12473,PROD-3266,2025-06-30,7,1224.04,27.31,14,En Camino,Cali,WhatsApp
TRX-12474,PROD-2182,2025-11-24,4,85.76,70.41,7,En Camino,Bogotá,WhatsApp
TRX-12475,PROD-1301,2025-05-30,11,1544.65,53.93,29,Devuelto,Medellín,Online
TRX-12476,PROD-2582,2025-05-07,11,232.3,35.92,22,Retrasado,Bucaramanga,Online
TRX-12477,PROD-3065,2025-01-27,10,827.27,31.85,7,En Camino,Barranquilla,Físico
TRX-12478,PROD-2844,2024-11-19,12,1636.72,93.23,21,Devuelto,Bogotá,App
TRX-12479,PROD-3252,2025-11-05,6,1393.74,91.63,19,Desconocido,Bogotá,Online
TRX-12480,PROD-2145,2026-01-12,10,22.02,53.75,22,Entregado,Bogotá,App
TRX-12481,PROD-3552,2025-10-03,8,812.03,29.56,10,Entregado,Bucaramanga,Físico
TRX-12482,PROD-3786,2025-04-14,1,93.44,14.72,25,En Camino,Ventas_Web,WhatsApp
TRX-12483,PROD-3502,2025-05-23,2,1350.26,19.87,22,Entregado,Ventas_Web,Online
TRX-12484,PROD-1486,2025-09-24,14,1938.21,52.345,9,En Camino,Medellín,WhatsApp
TRX-12485,PROD-1527,2025-11-20,13,1313.97,54.61,18,Entregado,Medellín,Físico
TRX-12486,PROD-1396,2025-08-20,8,456.5,34.24,27,Entregado,Bogotá,App
TRX-12487,PROD-2613,2026-02-04,7,716.91,9.0,17,Retrasado,Bucaramanga,Online
TRX-12488,PROD-2528,2025-08-14,10,1953.53,48.24,13,Retrasado,Bogotá,App
TRX-12489,PROD-2388,2025-06-01,9,455.86,75.89,4,Entregado,Bogotá,App
TRX-12490,PROD-3284,2025-10-21,2,1127.44,89.71,21,Retrasado,Barranquilla,WhatsApp
TRX-12491,PROD-2497,2025-08-10,8,806.9,60.6,26,En Camino,Bucaramanga,Online
TRX-12492,PROD-1590,2025-10-03,6,1538.95,73.71,7,Perdido,Ventas_Web,Físico
TRX-12493,PROD-1815,2026-01-28,1,1736.1,39.59,8,En Camino,Medellín,Online
TRX-12494,PROD-3467,2025-11-05,4,688.27,52.14,16,Retrasado,Medellín,App
TRX-12495,PROD-3085,2025-04-09,14,1324.19,74.31,12,Devuelto,Bogotá,WhatsApp
